pub,topic_code,topic_name,country,is_cn,year,func,scene,princ,in_degree
CN115212454A,A61N1,电疗器械,中国,1,2022,在睡眠期间释放刺激信号|在记忆练习过程中对小脑进行电刺激|根据用户指令与信号特点对刺激单元进行控制|采集个体睡眠状态的脑电数据|采集个体非睡眠状态时的小脑脑电信号,经颅交流电刺激技术领域|辅助人脑程序性记忆的快速增强,程序性记忆快速编码|记忆巩固,1.0
KR102055558B1,G06F3,输入输出装置,韩国,0,2019,神经可塑性反馈|脑波融合反馈,健康帽,脑波融合反馈神经可塑性,0.0
KR101470588B1,A61B5,身体诊断测量,韩国,0,2013,推断形状|检测基准形状|检测超声刺激参数组合|脑电图测量|非侵入性地照射聚焦超声,脑-脑接口,脑神经功能及按神经部位匹配的基准形状|脑神经功能及按神经部位匹配的超声刺激参数组合|非侵入性且空间精度高的超声刺激,1.0
KR20140137870A,A61N7,超声治疗,韩国,0,2013,推断形状|检测基准形状|检测超声刺激参数组合|测量脑电图信号|非侵入性地照射聚焦超声,脑-脑接口,根据意图认知对象意图的颅神经（或认知）信息，通过具有高空间精度的非侵入性超声刺激,12.0
US12214140B2,A61M21,精神治疗装置,美国,0,2024,动态用户表示|多模态深度学习方法|实时定制的生成式通信|符号语言输入|闭环反馈系统,精神活性治疗之外的应用|精神活性疗法,5-HT2A激动剂|心理治疗框架|情感状态|神经可塑性窗口识别|解离剂,0.0
CN120459532A,A61N1,电疗器械,中国,1,2025,反馈精准地刺激输出时刻|向目标脑区域施加电刺激|在任一目标脑区域的场电位波形满足预设触发条件的情况下发送控制信号|跨尺度同步植入大脑海马多子区及颞叶皮层的微电极|采集目标对象脑部与记忆认知相关的多个脑区域的场电位波形,医疗设备|记忆增强,脑机接口|跨尺度同步植入|闭环反馈控制,2.0
KR1020230171533A,G16H20,治疗方案,韩国,0,2022,基于大数据的人工智能分析|基于脑地图的EEG测量|脑刺激信号传输,大脑发育系统|学习能力提升,脑电波刺激大脑发育,2.0
KR102743336B1,G16H20,治疗方案,韩国,0,2022,刺激大脑以发育大脑|基于大数据和AI分析脑电波|基于脑地图的EEG测量值,大脑发育系统|学习者脑电波测量,基于脑地图的EEG测量值|脑电波刺激大脑发育,0.0
US11369770B2,A61M21,精神治疗装置,美国,0,2017,根据脑电波信号中包括的慢振荡的产生，向脑施加纺锤状刺激,脑刺激,纺锤状刺激,2.0
US20200139113A1,A61N1,电疗器械,美国,0,2017,控制和监视脑刺激设备|根据脑电波信号中包括的慢振荡的产生，向脑施加纺锤状刺激|评估脑刺激装置的性能,便携式设备|脑刺激装置,慢振荡|海马依赖性记忆|纺锤状刺激,26.0
CN109963609A,A61M21,精神治疗装置,中国,1,2017,脑波测量|轴状刺激施加,痴呆治疗|脑刺激|记忆增强,慢振荡,5.0
IN202641050100A,G06N3,神经网络,印度,0,2026,信号分割|合成信号生成|噪声滤波|归一化|智能数据增强|深度学习|集成卷积神经网络和递归神经网络的混合深度学习架构,人机交互|便携式设备|医疗保健|实时精神状态监测|神经反馈,低延迟和高效性能|提取空间和时间特征|泛化能力提升,0.0
IN202421079453A,A61B5,身体诊断测量,印度,0,2024,强化学习（RL）算法|循环神经网络（RNN）|神经动力学信息（NDI）机器学习算法|长短期记忆（LSTM）网络,医疗康复|控制神经假体|控制通信工具|认知增强|辅助技术,大脑内在神经动力学|实时动态调整|捕捉神经信号复杂时变性质,0.0
CN120544439A,G09B5,视听教学,中国,1,2025,交互式内容生成|情境模拟|情感识别与响应|脑电波反馈学习优化|评估与反馈|集体互动与协作学习,人机交互训练|学习能力提升,增强记忆力|实时监测注意力水平|自我调节脑电波,0.0
IN202541125967A,G06N3,神经网络,印度,0,2025,CNN提取深层时空模式|CSP|ICA|LSTM-注意力模块|PSD|小波去噪|梯度提升|深度学习|混合机器学习和深度学习框架|边缘计算,医疗保健|控制电动轮椅|控制神经假体|控制通信工具|智能家居系统,云端更新|序列动态捕获|混合方法|特征融合|边缘计算设计|迁移学习增强,0.0
US2018146916A1,A61N1,电疗器械,美国,0,2018,模拟记忆回放|生成行为表现预测|记忆增强干预,睡眠状态,神经模型|记忆巩固,0.0
IN202411023369A,G06F3,输入输出装置,印度,0,2024,实时反馈|数据收集|机器学习|特征提取|虚拟现实或增强现实|输出控制|预处理,幻肢痛治疗,机器学习|脑机接口|虚拟现实,0.0
WO2018182827A1,G06F9,程序控制,世界知识产权组织,0,2018,基于实时脑电图数据和神经模型模拟记忆回放|生成行为表现预测|记忆增强干预,睡眠状态|记忆改善干预系统,神经模型|记忆巩固|预测阈值比较,5.0
IN202521020645A,A61B5,身体诊断测量,印度,0,2025,刺激模块提供编码信息|自适应学习实时调整信息传递方式|非侵入式传感器阵列检测|高度复杂的算法确定信息传递最佳时机,人机交互训练|学习能力提升|改进教育方法学|认知康复,在睡眠特定阶段向大脑传递特定信息来巩固记忆和技能|实时动态调整|通过大脑睡眠的自然过程改善学习,0.0
IN202341046071A,A61F2,植入假体,印度,0,2023,人工智能（AI）|多模型方法|强化学习|机器学习（ML）|神经网络,假肢领域|手臂截肢者和瘫痪患者|智能假肢,基于神经网络的AI模块分析数据并生成控制信号|基于脑电图（EEG）的脑机接口（BCI）|强化学习,0.0
US10736561B2,A61B5,身体诊断测量,美国,0,2018,基于实时脑电图数据和神经模型模拟记忆回放|生成行为表现预测|记忆增强干预|阈值比较,睡眠状态下的记忆改善干预,记忆巩固|记忆重放,2.0
IN202411028052A,A61B5,身体诊断测量,印度,0,2024,实时反馈|数据收集|机器学习|特征提取|虚拟现实或增强现实|输出控制|预处理,幻肢痛治疗,机器学习|脑机接口|虚拟现实,0.0
IN202641049330A,G06N99,人工智能其他,印度,0,2026,神经形态计算|脉冲神经网络|量子启发优化技术|量子密码方法,下一代无线网络|实时精神状态监测|智能家居系统|神经假体|认知通信系统,模拟生物神经架构|量子密码学|量子并行性,0.0
EP3602287A1,G06F3,输入输出装置,欧洲专利局,0,2018,基于实时脑电图数据和神经模型模拟记忆回放|神经模型生成行为表现预测|记忆增强干预|阈值比较,睡眠状态下的记忆改善干预,记忆重放|预测行为表现以决定干预,0.0
CN111832416A,G06K9,图像识别,中国,1,2020,加入改进的Adaboost算法|时序切片|构建CNN模型|采用STFT对信号进行时频分析|采集大脑皮层上对应电极通道的运动想象脑电信号数据并预处理,癫痫检测,Adaboost算法|增强卷积神经网络|时频分析,32.0
CN111832416B,G06F18,模式识别,中国,1,2020,STFT时频分析|改进的Adaboost算法|时序切片|构建CNN模型|采集大脑皮层上对应电极通道的运动想象脑电信号数据并预处理,癫痫检测,adaboost算法|增强卷积神经网络|泛化能力提升,0.0
CN112545532B,A61B5,身体诊断测量,中国,1,2020,对抗生成网络|幅度放缩|模型训练|脑电信号混合,脑电信号分类识别|脑电目标识别,数据增强,0.0
CN112545532A,A61B5,身体诊断测量,中国,1,2020,对抗生成网络|幅度放缩|模型训练|脑电信号混合,脑电信号处理|脑电目标识别,数据增强,16.0
CN114841192A,G06K9,图像识别,中国,1,2022,transformer注意力机制|基于多智能体强化学习的干扰去除决策|时空注意力建模|时空间关系建模,脑电信号分类识别,强化学习|时序连续性与空间关联性,16.0
US12586479B2,G09B5,视听教学,美国,0,2023,提供重复学习|测量脑信号|识别遗忘项目,再学习过程|检索期间,电生理特征,0.0
WO2020218013A1,A61B10,采样及活体检查,世界知识产权组织,0,2020,将脑电波数据输入到学习模型中|机器学习,脑部疾病诊断,通过机器学习痴呆类型与各种类型痴呆患者的脑电波数据之间的关系,3.0
CN201275369Y,A61N1,电疗器械,中国,1,2008,同频刺激|同频电压刺激|测量大脑脑电波,协助学习记忆的电子产品技术领域,大脑始终处在a波最佳记忆状态|经皮神经刺激,5.0
US20140057232A1,G09B19,教学科目,美国,0,2013,在睡眠周期的特定阶段期间递送刺激|记录环境感觉输入|识别睡眠周期的时机周期|递送与学习材料配对的感觉刺激|重放环境感觉刺激,睡眠状态|记忆改善干预系统,调节用户的睡眠阶段、睡眠质量和/或睡眠的特定阶段期间的脑节律的质量或强度|通过适时的生理时段递送刺激来改变记忆和/或认知功能,269.0
IN202541098688A,A61B5,身体诊断测量,印度,0,2025,人工智能|数字孪生模拟引擎预测生物力学响应|混合大脑信号采集|神经可塑性反馈机制|认知意图解码,认知康复,用户神经参与指数(NEI)|神经可塑性增强的生物数字反馈机制,0.0
CN120636693A,G06N20,机器学习,中国,1,2025,Lempel-Ziv复杂度评估|强化学习|时频域联合分析|脑电信号采集|遗传算法动态闭环优化,交感神经型颈椎病治疗|神经调节修复技术领域,双靶点分级调控|自主神经平衡指数反馈,0.0
US10932688B2,A61B5,身体诊断测量,美国,0,2018,神经调控刺激信号|脑电图数据处理|自适应学习系统|闭环神经调控,感觉运动学习,使监测脑电图信号接近目标脑电图信号参数,0.0
US2019069796A1,A61B5,身体诊断测量,美国,0,2018,根据监测的脑电图信号调整学习时间表|神经调控刺激信号|脑电图数据处理|自适应学习系统|闭环神经调控,感觉运动学习,使监测脑电图信号接近目标脑电图信号参数,0.0
CN121731667A,A61N1,电疗器械,中国,1,2026,无监督目标条件强化学习|深度学习模型分析|脑电信号预处理|自预测表征|逆动力学建模,深度学习交叉技术领域|神经调控,协同训练|脑电慢波动态状态表征,0.0
CN121731667B,A61N1,电疗器械,中国,1,2026,无监督目标条件强化学习|深度学习模型分析|脑电信号预处理|自预测表征|逆动力学建模,深度学习交叉技术领域|神经调控,协同训练|脑电慢波动态状态表征,0.0
US2024036649A1,G06F3,输入输出装置,美国,0,2023,数据处理|机器学习技术|生成神经刺激信号|生成神经数据估计,神经接口,机器学习技术被训练用于估计神经刺激信号|机器学习技术被训练用于生成神经数据估计,0.0
KR101939537B1,A61B5,身体诊断测量,韩国,0,2018,判断脑反应激活程度|接收神经信号|推导脑反应信号形态或时间特征点|施加刺激信号|测量脑反应信号|计算特征点|计算记忆准确度|评估记忆能力|选择脑皮层目标区域,脑刺激,神经刺激与声音输出关联|脑反应激活程度|脑活动变化,0.0
KR102149615B1,A61F2,植入假体,韩国,0,2019,刺激脑区|控制外部设备运动|生成神经刺激信号|读取控制意图|采集脑神经信号,学习,神经细胞偏好方向,6.0
CN120673986A,G16H20,治疗方案,中国,1,2025,同步采集分析脑电信号|多模态协同定位|自适应调整治疗参数|运动意图解析|闭环康复交互,康复训练|神经功能康复治疗,神经可塑性|脑机接口|运动想象|闭环神经调控,1.0
US10596382B2,A61N1,电疗器械,美国,0,2016,传递声音输出|控制声音输出和神经刺激的传递定时|提示心理排练声音模式|神经刺激,个人计算设备,神经刺激与声音输出关联,0.0
US20180169412A1,A61N1,电疗器械,美国,0,2016,传递声音输出|传递学习增强神经刺激|控制声音输出和神经刺激的传递定时|提示心理排练声音模式,个人计算设备|学习,经皮神经刺激,15.0
US20090062629A1,A61B5,身体诊断测量,美国,0,2008,分析来自暴露于不同时间和空间位置的刺激材料的受试者的神经反应测量|选择位置,印刷广告|商店货架|图像|广告|物理位置|视频流,神经响应测量,160.0
US20090063256A1,G06F17,数据处理,美国,0,2008,多模态数据采集|数据分析|神经响应测量,消费者体验刻画效果评估,神经响应测量评估,152.0
US20110046502A1,A61B5,身体诊断测量,美国,0,2009,分布式机制|处理|数据传输|数据收集,家庭|市场研究|环境,,137.0
US20110046504A1,A61B5,身体诊断测量,美国,0,2010,分布式神经响应数据采集|数据处理,娱乐|环境|营销材料,神经响应数据,117.0
US20090030930A1,G16Z99,信息其他应用,美国,0,2008,分析|可视化|存储|报告生成|查询,设计,,240.0
US20090036756A1,A61B5,身体诊断测量,美国,0,2008,分析神经响应数据,体验|图像|定价|概念|消息|营销材料|通信|音频,刺激属性共振,147.0
US20090036755A1,A61B5,身体诊断测量,美国,0,2008,实体和关系评估和提取|神经响应测量,娱乐|广告|营销,神经响应数据,156.0
US20110046503A1,A61B5,身体诊断测量,美国,0,2009,使用带子、弹性帽、弹簧型材料、胶带等附接到头皮|每个外壳可以提供用于数据分析的一个或多个聚集信号|每个电极具有用于头皮放置的多个触点|锯齿形、角形、梳形等形状的支撑壳体,脑电图(EEG)系统,可以忽略来自单个触点的信号|每个电极可以被放置在邻近电极的附近,147.0
US8392251B2,G06Q30,商业交易系统,美国,0,2010,修改刺激材料|呈现位置感知刺激材料|基于位置和路径信息传递|收集神经响应数据|评估神经响应有效性|识别用户的位置,商店监视器|广告牌|无线设备|显示器,个性化|位置感知|神经响应评估,88.0
US20090030303A1,A61B5,身体诊断测量,美国,0,2008,分析|数据清理|结合评估,广告分析|观众反应分析,多模态数据结合评估,160.0
US20090082643A1,A61B5,身体诊断测量,美国,0,2008,快速傅里叶变换|数据收集|数据清除|跨模态响应合成,娱乐|营销,多模态数据结合评估,137.0
US2018353096A1,A61B5,身体诊断测量,美国,0,2018,导电材料覆盖第二端|爪式结构穿透头发|电极腿弹性弯曲,可穿戴设备|脑电图信号采集,弹性接触|电极穿过头发|腿对称附接,0.0
