node_id,node_type,name,title,标题_中文,是否主路径,申请日,主IPC分类号,ipc_code
Patent:CN1977997A,Patent,CN1977997A,瘫痪病人辅助神经信道恢复系统,瘫痪病人辅助神经信道恢复系统,否,2006-12-05,G06F19/00,
技术问题:瘫痪病人辅助神经信道恢复,技术问题,瘫痪病人辅助神经信道恢复,,,,,,
技术问题:截瘫患者无法凭借自主运动意识驱动下肢步行,技术问题,截瘫患者无法凭借自主运动意识驱动下肢步行,,,,,,
技术问题:下肢瘫痪但头脑功能正常的截瘫患者恢复下肢运动功能,技术问题,下肢瘫痪但头脑功能正常的截瘫患者恢复下肢运动功能,,,,,,
应用场景:康复生物医学领域,应用场景,康复生物医学领域,,,,,,
应用场景:医疗康复,应用场景,医疗康复,,,,,,
应用场景:中风后的偏瘫患者康复训练,应用场景,中风后的偏瘫患者康复训练,,,,,,
技术方法:采集和处理脑电信号,技术方法,采集和处理脑电信号,,,,,,
技术方法:谱分析和模式识别,技术方法,谱分析和模式识别,,,,,,
技术方法:产生功能电刺激开关控制信号,技术方法,产生功能电刺激开关控制信号,,,,,,
技术方法:产生功能电刺激驱动信号,技术方法,产生功能电刺激驱动信号,,,,,,
技术原理:脑-机接口控制,技术原理,脑-机接口控制,,,,,,
技术原理:功能电刺激驱动肌肉收缩,技术原理,功能电刺激驱动肌肉收缩,,,,,,
核心部件:脑-机接口控制装置,核心部件,脑-机接口控制装置,,,,,,
核心部件:功能电刺激信号发生器,核心部件,功能电刺激信号发生器,,,,,,
核心部件:多导联刺激电极,核心部件,多导联刺激电极,,,,,,
技术主题:医疗信息处理 (G06F19),技术主题,医疗信息处理 (G06F19),,,,,,G06F19
Patent:CN1985758A,Patent,CN1985758A,用于截瘫行走的人工运动神经系统重建方法,用于截瘫行走的人工运动神经系统重建方法,否,2006-12-05,A61N1/36,
技术问题:截瘫患者无法自主控制下肢运动,技术问题,截瘫患者无法自主控制下肢运动,,,,,,
应用场景:截瘫患者康复,应用场景,截瘫患者康复,,,,,,
应用场景:中风后偏瘫患者康复训练,应用场景,中风后偏瘫患者康复训练,,,,,,
技术方法:脑电信号处理,技术方法,脑电信号处理,,,,,,
技术方法:神经数据处理,技术方法,神经数据处理,,,,,,
技术方法:功能电刺激开关控制信号产生,技术方法,功能电刺激开关控制信号产生,,,,,,
技术原理:利用脑电信号导出主观运动意识信息,技术原理,利用脑电信号导出主观运动意识信息,,,,,,
技术原理:自主运动意识驱动下肢步行,技术原理,自主运动意识驱动下肢步行,,,,,,
核心部件:多导联电极,核心部件,多导联电极,,,,,,
核心部件:脑机接口控制装置,核心部件,脑机接口控制装置,,,,,,
核心部件:功能电刺激发生装置,核心部件,功能电刺激发生装置,,,,,,
Patent:CN100536958C,Patent,CN100536958C,瘫痪病人辅助神经信道恢复系统,瘫痪病人辅助神经信道恢复系统,否,2006-12-05,G06F19/00,
技术问题:中风后的偏瘫患者康复训练需求,技术问题,中风后的偏瘫患者康复训练需求,,,,,,
应用场景:运动功能恢复,应用场景,运动功能恢复,,,,,,
技术方法:脑电信号采集和处理,技术方法,脑电信号采集和处理,,,,,,
技术原理:刺激周边运动神经,技术原理,刺激周边运动神经,,,,,,
Patent:CN117653148A,Patent,CN117653148A,"Electroencephalogram stimulation method,  device,  apparatus and readable storage medium",脑电刺激方法、装置、设备及可读存储介质,否,2023-12-01,A61B5/378,
技术问题:传统脑电刺激方式易造成视觉疲劳,技术问题,传统脑电刺激方式易造成视觉疲劳,,,,,,
技术问题:短时间内光线或图形的变化导致佩戴者大脑神经收缩和异常放电，诱发癫痫发作,技术问题,短时间内光线或图形的变化导致佩戴者大脑神经收缩和异常放电，诱发癫痫发作,,,,,,
应用场景:脑电刺激,应用场景,脑电刺激,,,,,,
技术方法:设置视频组，包含多个帧率不同、时长相同的视频,技术方法,设置视频组，包含多个帧率不同、时长相同的视频,,,,,,
技术方法:采集用户注视视频时产生的脑电信号,技术方法,采集用户注视视频时产生的脑电信号,,,,,,
技术方法:将脑电信号输入预先训练好的脑电匹配模型，获取用户注视的视频的帧率,技术方法,将脑电信号输入预先训练好的脑电匹配模型，获取用户注视的视频的帧率,,,,,,
技术原理:神经网络模型分析脑电信号,技术原理,神经网络模型分析脑电信号,,,,,,
核心部件:视频组,核心部件,视频组,,,,,,
核心部件:脑电匹配模型,核心部件,脑电匹配模型,,,,,,
技术方法:将脑电信号输入预先训练好的脑电匹配模型,技术方法,将脑电信号输入预先训练好的脑电匹配模型,,,,,,
Patent:CN117653148B,Patent,CN117653148B,"EEG stimulation methods,  devices,  equipment and readable storage media",脑电刺激方法、装置、设备及可读存储介质,否,2023-12-01,A61B5/378,
技术问题:短时间内光线或图形的变化导致大脑神经收缩和异常放电,技术问题,短时间内光线或图形的变化导致大脑神经收缩和异常放电,,,,,,
技术问题:脑电刺激装置适用人群受限,技术问题,脑电刺激装置适用人群受限,,,,,,
技术问题:脑电信号分析准确性不足,技术问题,脑电信号分析准确性不足,,,,,,
技术方法:设置视频组,技术方法,设置视频组,,,,,,
技术方法:输入脑电匹配模型,技术方法,输入脑电匹配模型,,,,,,
技术方法:获取注视视频帧率,技术方法,获取注视视频帧率,,,,,,
核心部件:脑电刺激装置,核心部件,脑电刺激装置,,,,,,
Patent:CN110585593A,Patent,CN110585593A,Multi-mode memory consolidating stimulation equipment based on eeg signal feedback,一种基于脑电信号反馈的多模式记忆巩固刺激设备,否,2019-08-22,A61N1/36,
技术问题:促进睡眠效果,技术问题,促进睡眠效果,,,,,,
技术问题:记忆巩固,技术问题,记忆巩固,,,,,,
应用场景:认知障碍,应用场景,认知障碍,,,,,,
技术方法:滤波放大,技术方法,滤波放大,,,,,,
技术方法:模数转换,技术方法,模数转换,,,,,,
技术原理:脑电信号反馈,技术原理,脑电信号反馈,,,,,,
技术原理:粉红噪声,技术原理,粉红噪声,,,,,,
核心部件:上位机处理模块,核心部件,上位机处理模块,,,,,,
核心部件:经颅电刺激装置,核心部件,经颅电刺激装置,,,,,,
核心部件:粉红噪声发生器模块,核心部件,粉红噪声发生器模块,,,,,,
Patent:US11896852B2,Patent,US11896852B2,Closed-loop non-invasive transcranial stimulation and neural activity recording system and method,闭环无创经颅刺激和神经活动记录系统及方法,否,2020-12-21,A61N7/00,
技术问题:将经颅刺激递送到大脑的指定区域,技术问题,将经颅刺激递送到大脑的指定区域,,,,,,
技术问题:重新产生反应,技术问题,重新产生反应,,,,,,
技术方法:使用预先记录的神经刺激数据递送经颅刺激,技术方法,使用预先记录的神经刺激数据递送经颅刺激,,,,,,
技术方法:经颅感测局部磁场,技术方法,经颅感测局部磁场,,,,,,
技术方法:产生同期神经刺激数据,技术方法,产生同期神经刺激数据,,,,,,
技术原理:经颅刺激引起局部磁场,技术原理,经颅刺激引起局部磁场,,,,,,
技术原理:感测器官、前庭系统和记忆重新产生反应,技术原理,感测器官、前庭系统和记忆重新产生反应,,,,,,
核心部件:超声换能器阵列,核心部件,超声换能器阵列,,,,,,
核心部件:磁传感器阵列,核心部件,磁传感器阵列,,,,,,
生物信号类型:局部磁场,生物信号类型,局部磁场,,,,,,
Patent:CN121371491A,Patent,CN121371491A,一种脑机接口结合经颅电刺激的融合系统和反馈刺激方法,-,否,2025-12-11,A61N1/36,
技术问题:脑电波采集和经颅电刺激参数反馈调整,技术问题,脑电波采集和经颅电刺激参数反馈调整,,,,,,
技术问题:诱发神经兴奋性，增强脑电值,技术问题,诱发神经兴奋性，增强脑电值,,,,,,
技术方法:经颅电刺激参数反馈调整,技术方法,经颅电刺激参数反馈调整,,,,,,
技术原理:神经兴奋性诱发,技术原理,神经兴奋性诱发,,,,,,
核心部件:主机部分,核心部件,主机部分,,,,,,
核心部件:副机部分,核心部件,副机部分,,,,,,
核心部件:PCB基板,核心部件,PCB基板,,,,,,
核心部件:终端集成接收器,核心部件,终端集成接收器,,,,,,
核心部件:反馈计算模块,核心部件,反馈计算模块,,,,,,
核心部件:MCU,核心部件,MCU,,,,,,
核心部件:无线装置,核心部件,无线装置,,,,,,
Patent:US20250072811A1,Patent,US20250072811A1,BRAIN STIMULATION AND SENSING,脑刺激与感知,否,2024-11-18,A61B5/372,
技术方法:电刺激疗法,技术方法,电刺激疗法,,,,,,
Patent:WO2021138543A1,Patent,WO2021138543A1,BRAIN STIMULATION AND SENSING,脑刺激与感知,否,2020-12-31,A61N1/372,
技术问题:选择感测电极组合用于后续脑信号感测,技术问题,选择感测电极组合用于后续脑信号感测,,,,,,
应用场景:管理电刺激治疗,应用场景,管理电刺激治疗,,,,,,
技术方法:确定电极组合的相应频率,技术方法,确定电极组合的相应频率,,,,,,
技术方法:接收用户输入选择引线图标,技术方法,接收用户输入选择引线图标,,,,,,
技术原理:基于脑信号信息确定频率,技术原理,基于脑信号信息确定频率,,,,,,
Patent:US20210196958A1,Patent,US20210196958A1,BRAIN STIMULATION AND SENSING,脑刺激与感知,否,2020-12-31,A61N1/36,
Patent:US20220096841A1,Patent,US20220096841A1,ELECTRODE MOVEMENT DETECTION,电极运动检测,否,2020-09-29,A61N1/36,
Patent:US12144637B2,Patent,US12144637B2,Brain stimulation and sensing,脑刺激与感知,否,2020-12-31,A61B5/372,
Patent:CN118576215A,Patent,CN118576215A,The present invention relates to interventional electroencephalogram acquisition and electric stimulation method and its equipment,介入式脑电采集和电刺激方法及装置,否,2024-05-29,A61B5/293,
技术问题:双向传导,技术问题,双向传导,,,,,,
技术问题:脑电信号采集,技术问题,脑电信号采集,,,,,,
技术问题:电刺激信号输出,技术问题,电刺激信号输出,,,,,,
应用场景:生物技术领域,应用场景,生物技术领域,,,,,,
技术方法:植入介入式脑电采集和电刺激装置,技术方法,植入介入式脑电采集和电刺激装置,,,,,,
技术方法:信号连接,技术方法,信号连接,,,,,,
技术方法:采集颅内脑电信号,技术方法,采集颅内脑电信号,,,,,,
技术方法:释放电刺激信号,技术方法,释放电刺激信号,,,,,,
技术原理:只激活采集电极,技术原理,只激活采集电极,,,,,,
技术原理:只激活刺激电极,技术原理,只激活刺激电极,,,,,,
核心部件:介入式脑电采集和电刺激装置,核心部件,介入式脑电采集和电刺激装置,,,,,,
核心部件:外部控制装置,核心部件,外部控制装置,,,,,,
核心部件:采集电极,核心部件,采集电极,,,,,,
Patent:CN113289249A,Patent,CN113289249A,Multi-target brain region accurate electrical stimulation method based on dense electrode array,基于密集电极阵列的多目标脑区精确电刺激方法,否,2021-06-01,A61N1/36,
技术问题:无需反复挪动电电极位置，实现多目标脑区精确tDCS的多种刺激,技术问题,无需反复挪动电电极位置，实现多目标脑区精确tDCS的多种刺激,,,,,,
应用场景:医疗组织刺激,应用场景,医疗组织刺激,,,,,,
技术方法:采集T1加权MRI头部影像数据,技术方法,采集T1加权MRI头部影像数据,,,,,,
技术方法:使用FSL软件进行组织分割,技术方法,使用FSL软件进行组织分割,,,,,,
技术方法:人工修正,技术方法,人工修正,,,,,,
技术方法:有限元三角面片化处理,技术方法,有限元三角面片化处理,,,,,,
技术方法:计算电场分布矩阵,技术方法,计算电场分布矩阵,,,,,,
技术原理:电场分布计算,技术原理,电场分布计算,,,,,,
技术原理:有限元分析,技术原理,有限元分析,,,,,,
核心部件:密集电极阵列,核心部件,密集电极阵列,,,,,,
核心部件:导电胶,核心部件,导电胶,,,,,,
核心部件:头模型,核心部件,头模型,,,,,,
生物信号类型:T1加权MRI,生物信号类型,T1加权MRI,,,,,,
Patent:CN121422395A,Patent,CN121422395A,Rehabilitation system based on central-peripheral fusion decoding and track closed-loop correction,基于中枢-外周融合解码与轨迹闭环校正的康复系统,否,2025-12-26,A61N1/36,
技术问题:自然、精准且个性化的运动辅助,技术问题,自然、精准且个性化的运动辅助,,,,,,
应用场景:神经康复工程,应用场景,神经康复工程,,,,,,
技术方法:中枢-外周融合解码,技术方法,中枢-外周融合解码,,,,,,
技术方法:轨迹校正,技术方法,轨迹校正,,,,,,
技术方法:生成功能性电刺激的前馈指令,技术方法,生成功能性电刺激的前馈指令,,,,,,
