source,relation,target,patent_pub
Patent:US8116875B2,公开国家,国家:美国,US8116875B2
Patent:US8116875B2,公开年,年份:2007,US8116875B2
Patent:US9179850B2,解决,技术问题:提供颅骨外部与大脑之间的接口,US9179850B2
Patent:US9179850B2,解决,技术问题:实现对目标神经元的直流或近直流刺激,US9179850B2
Patent:US9179850B2,应用于,应用场景:神经调节,US9179850B2
Patent:US9179850B2,应用于,应用场景:颅骨/大脑接口系统,US9179850B2
Patent:US9179850B2,采用,技术方法:形成开口,US9179850B2
Patent:US9179850B2,采用,技术方法:通过孔口形成接口,US9179850B2
Patent:US9179850B2,采用,技术方法:感测大脑状态,US9179850B2
Patent:US9179850B2,采用,技术方法:电信号的离子传导,US9179850B2
Patent:US9179850B2,基于,技术原理:离子传导,US9179850B2
Patent:US9179850B2,基于,技术原理:直流或近直流刺激,US9179850B2
Patent:US9179850B2,包括,核心部件:孔口,US9179850B2
Patent:US9179850B2,包括,核心部件:通道,US9179850B2
Patent:US9179850B2,包括,核心部件:接口,US9179850B2
技术方法:通过孔口形成接口,处理,生物信号类型:大脑状态参数,US9179850B2
Patent:US9179850B2,属于,技术主题:外科电热器械 (A61B18),US9179850B2
Patent:US9179850B2,公开国家,国家:美国,US9179850B2
Patent:US9179850B2,公开年,年份:2007,US9179850B2
Patent:WO2024178317A2,解决,技术问题:创建闭环、可植入神经接口,WO2024178317A2
Patent:WO2024178317A2,应用于,应用场景:深部脑刺激,WO2024178317A2
Patent:WO2024178317A2,采用,技术方法:本地放大和复用,WO2024178317A2
Patent:WO2024178317A2,基于,技术原理:双角色微电极感测电信号并接收刺激信号,WO2024178317A2
Patent:WO2024178317A2,包括,核心部件:神经探针,WO2024178317A2
Patent:WO2024178317A2,包括,核心部件:信号发生器,WO2024178317A2
Patent:WO2024178317A2,包括,核心部件:感测装置,WO2024178317A2
Patent:WO2024178317A2,包括,核心部件:双角色微电极,WO2024178317A2
Patent:WO2024178317A2,包括,核心部件:集成电子电路,WO2024178317A2
Patent:WO2024178317A2,包括,核心部件:神经刺激器,WO2024178317A2
Patent:WO2024178317A2,包括,核心部件:外部处理单元,WO2024178317A2
技术方法:本地放大和复用,处理,生物信号类型:电信号,WO2024178317A2
Patent:WO2024178317A2,属于,技术主题:身体诊断测量 (A61B5),WO2024178317A2
Patent:WO2024178317A2,公开国家,国家:世界知识产权组织,WO2024178317A2
Patent:WO2024178317A2,公开年,年份:2024,WO2024178317A2
Patent:CN109260591B,解决,技术问题:提高对大脑的刺激效果,CN109260591B
Patent:CN109260591B,应用于,应用场景:经颅刺激,CN109260591B
Patent:CN109260591B,采用,技术方法:获取第一频率和第二频率,CN109260591B
Patent:CN109260591B,采用,技术方法:确定刺激信号序列,CN109260591B
Patent:CN109260591B,采用,技术方法:输出刺激信号,CN109260591B
Patent:CN109260591B,基于,技术原理:刺激信号的输出频率为第二频率且刺激信号的幅值变化的频率为第一频率,CN109260591B
技术方法:获取第一频率和第二频率,处理,生物信号类型:脑电模式,CN109260591B
技术方法:确定刺激信号序列,处理,生物信号类型:脑电模式,CN109260591B
技术方法:输出刺激信号,处理,生物信号类型:脑电模式,CN109260591B
Patent:CN109260591B,属于,技术主题:电疗器械 (A61N1),CN109260591B
Patent:CN109260591B,公开国家,国家:中国,CN109260591B
Patent:CN109260591B,公开年,年份:2018,CN109260591B
Patent:CN109260591A,解决,技术问题:提高对大脑的刺激效果,CN109260591A
Patent:CN109260591A,应用于,应用场景:经颅刺激,CN109260591A
Patent:CN109260591A,采用,技术方法:获取第一频率和第二频率,CN109260591A
Patent:CN109260591A,采用,技术方法:确定刺激信号序列,CN109260591A
Patent:CN109260591A,采用,技术方法:输出刺激信号,CN109260591A
Patent:CN109260591A,基于,技术原理:刺激信号的输出频率为第二频率且刺激信号的幅值变化的频率为第一频率,CN109260591A
技术方法:获取第一频率和第二频率,处理,生物信号类型:脑电模式,CN109260591A
技术方法:确定刺激信号序列,处理,生物信号类型:脑电模式,CN109260591A
技术方法:输出刺激信号,处理,生物信号类型:脑电模式,CN109260591A
Patent:CN109260591A,属于,技术主题:电疗器械 (A61N1),CN109260591A
Patent:CN109260591A,公开国家,国家:中国,CN109260591A
Patent:CN109260591A,公开年,年份:2018,CN109260591A
Patent:US20230277851A1,解决,技术问题:神经状况的自我指导的诊断和治疗,US20230277851A1
Patent:US20230277851A1,应用于,应用场景:神经疾病的诊断和治疗,US20230277851A1
Patent:US20230277851A1,采用,技术方法:闭环电刺激,US20230277851A1
Patent:US20230277851A1,采用,技术方法:人工智能指导的治疗策略,US20230277851A1
Patent:US20230277851A1,基于,技术原理:同时进行刺激和感测,US20230277851A1
Patent:US20230277851A1,包括,核心部件:处理器,US20230277851A1
Patent:US20230277851A1,包括,核心部件:信号输出电路,US20230277851A1
Patent:US20230277851A1,包括,核心部件:神经刺激器,US20230277851A1
Patent:US20230277851A1,包括,核心部件:信号输入电路,US20230277851A1
Patent:US20230277851A1,包括,核心部件:感测装置,US20230277851A1
Patent:US20230277851A1,属于,技术主题:电疗器械 (A61N1),US20230277851A1
Patent:US20230277851A1,公开国家,国家:美国,US20230277851A1
Patent:US20230277851A1,公开年,年份:2023,US20230277851A1
Patent:US20070112393A1,解决,技术问题:治疗帕金森病症状,US20070112393A1
Patent:US20070112393A1,应用于,应用场景:神经刺激疗法,US20070112393A1
Patent:US20070112393A1,应用于,应用场景:治疗疾病,US20070112393A1
Patent:US20070112393A1,采用,技术方法:确定神经刺激参数,US20070112393A1
Patent:US20070112393A1,采用,技术方法:确定神经刺激参数,US20070112393A1
Patent:US20070112393A1,采用,技术方法:施加神经刺激治疗,US20070112393A1
Patent:US20070112393A1,采用,技术方法:施加神经刺激治疗,US20070112393A1
Patent:US20070112393A1,采用,技术方法:施加神经刺激治疗,US20070112393A1
Patent:US20070112393A1,基于,技术原理:电刺激频率,US20070112393A1
Patent:US20070112393A1,基于,技术原理:第二频率的电刺激,US20070112393A1
Patent:US20070112393A1,属于,技术主题:电疗器械 (A61N1),US20070112393A1
Patent:US20070112393A1,公开国家,国家:美国,US20070112393A1
Patent:US20070112393A1,公开年,年份:2006,US20070112393A1
Patent:EP4000683A1,解决,技术问题:刺激参数生成,EP4000683A1
Patent:EP4000683A1,应用于,应用场景:刺激系统,EP4000683A1
Patent:EP4000683A1,采用,技术方法:分解脑电波信号,EP4000683A1
Patent:EP4000683A1,采用,技术方法:分析第一子信号以获得本征频率序列,EP4000683A1
Patent:EP4000683A1,采用,技术方法:将第二子信号转换为布尔信号,EP4000683A1
Patent:EP4000683A1,采用,技术方法:输出本征频率序列和布尔信号到刺激器,EP4000683A1
Patent:EP4000683A1,基于,技术原理:本征频率序列和布尔信号作为刺激参数,EP4000683A1
Patent:EP4000683A1,包括,核心部件:电刺激控制设备,EP4000683A1
Patent:EP4000683A1,包括,核心部件:刺激器,EP4000683A1
技术方法:分解脑电波信号,处理,生物信号类型:脑电信号,EP4000683A1
技术方法:分析第一子信号以获得本征频率序列,处理,生物信号类型:脑电信号,EP4000683A1
技术方法:将第二子信号转换为布尔信号,处理,生物信号类型:脑电信号,EP4000683A1
Patent:EP4000683A1,属于,技术主题:电疗器械 (A61N1),EP4000683A1
Patent:EP4000683A1,公开国家,国家:欧洲专利局,EP4000683A1
Patent:EP4000683A1,公开年,年份:2020,EP4000683A1
Patent:US20030028072A1,解决,技术问题:治疗神经系统疾病,US20030028072A1
Patent:US20030028072A1,应用于,应用场景:神经病症的诊断和治疗,US20030028072A1
Patent:US20030028072A1,采用,技术方法:低频时变电刺激,US20030028072A1
Patent:US20030028072A1,采用,技术方法:施加电信号刺激,US20030028072A1
Patent:US20030028072A1,采用,技术方法:磁场感应电流,US20030028072A1
Patent:US20030028072A1,基于,技术原理:低频能量施加到患者脑组织,US20030028072A1
Patent:US20030028072A1,基于,技术原理:磁场在患者脑中感应电流,US20030028072A1
Patent:US20030028072A1,包括,核心部件:电装置,US20030028072A1
Patent:US20030028072A1,包括,核心部件:电极,US20030028072A1
Patent:US20030028072A1,包括,核心部件:可植入实施例,US20030028072A1
Patent:US20030028072A1,包括,核心部件:非侵入性实施例,US20030028072A1
Patent:US20030028072A1,属于,技术主题:电疗器械 (A61N1),US20030028072A1
Patent:US20030028072A1,公开国家,国家:美国,US20030028072A1
Patent:US20030028072A1,公开年,年份:2002,US20030028072A1
Patent:US11123548B2,解决,技术问题:提供对神经靶标的高度局部化和有效的电刺激,US11123548B2
Patent:US11123548B2,解决,技术问题:促进神经靶标的定位,US11123548B2
Patent:US11123548B2,解决,技术问题:保持植入用于长期监测和/或刺激,US11123548B2
Patent:US11123548B2,应用于,应用场景:动物神经系统,US11123548B2
Patent:US11123548B2,应用于,应用场景:人脑内部深处,US11123548B2
Patent:US11123548B2,采用,技术方法:微制造,US11123548B2
Patent:US11123548B2,采用,技术方法:微电极阵列器件制造,US11123548B2
Patent:US11123548B2,采用,技术方法:植入,US11123548B2
Patent:US11123548B2,基于,技术原理:电刺激,US11123548B2
Patent:US11123548B2,包括,核心部件:微电极,US11123548B2
Patent:US11123548B2,包括,核心部件:细长探针轴,US11123548B2
Patent:US11123548B2,包括,核心部件:神经探针,US11123548B2
Patent:US11123548B2,属于,技术主题:电疗器械 (A61N1),US11123548B2
Patent:US11123548B2,公开国家,国家:美国,US11123548B2
Patent:US11123548B2,公开年,年份:2019,US11123548B2
Patent:US10406350B2,解决,技术问题:提供对神经靶标的高度局部化和有效的电刺激,US10406350B2
Patent:US10406350B2,解决,技术问题:促进神经靶标的定位,US10406350B2
Patent:US10406350B2,应用于,应用场景:动物神经系统,US10406350B2
Patent:US10406350B2,应用于,应用场景:人脑中的深处,US10406350B2
Patent:US10406350B2,采用,技术方法:微电极阵列器件制造,US10406350B2
Patent:US10406350B2,采用,技术方法:微电极元件尺寸和形状设计,US10406350B2
Patent:US10406350B2,基于,技术原理:电刺激,US10406350B2
Patent:US10406350B2,包括,核心部件:微电极阵列器件,US10406350B2
Patent:US10406350B2,包括,核心部件:细长探针轴,US10406350B2
Patent:US10406350B2,包括,核心部件:多个微电极元件,US10406350B2
Patent:US10406350B2,属于,技术主题:电疗器械 (A61N1),US10406350B2
Patent:US10406350B2,公开国家,国家:美国,US10406350B2
Patent:US10406350B2,公开年,年份:2016,US10406350B2
Patent:US20220240846A1,解决,技术问题:神经病症的自导向诊断和治疗,US20220240846A1
Patent:US20220240846A1,应用于,应用场景:神经病症的诊断和治疗,US20220240846A1
Patent:US20220240846A1,采用,技术方法:闭环电刺激,US20220240846A1
Patent:US20220240846A1,采用,技术方法:人工智能指导的治疗策略,US20220240846A1
Patent:US20220240846A1,基于,技术原理:自导向,US20220240846A1
Patent:US20220240846A1,基于,技术原理:自导向,US20220240846A1
Patent:US20220240846A1,包括,核心部件:刺激设备,US20220240846A1
Patent:US20220240846A1,包括,核心部件:感测装置,US20220240846A1
Patent:US20220240846A1,包括,核心部件:信号输入电路,US20220240846A1
Patent:US20220240846A1,包括,核心部件:处理器,US20220240846A1
Patent:US20220240846A1,包括,核心部件:存储器,US20220240846A1
Patent:US20220240846A1,属于,技术主题:身体诊断测量 (A61B5),US20220240846A1
Patent:US20220240846A1,公开国家,国家:美国,US20220240846A1
Patent:US20220240846A1,公开年,年份:2022,US20220240846A1
Patent:US20230051757A1,解决,技术问题:神经状况的自我指导的诊断和治疗,US20230051757A1
Patent:US20230051757A1,应用于,应用场景:神经疾病的诊断和治疗,US20230051757A1
Patent:US20230051757A1,采用,技术方法:闭环电刺激,US20230051757A1
Patent:US20230051757A1,采用,技术方法:人工智能指导的治疗策略,US20230051757A1
Patent:US20230051757A1,基于,技术原理:闭环功能,US20230051757A1
Patent:US20230051757A1,包括,核心部件:处理器,US20230051757A1
Patent:US20230051757A1,包括,核心部件:存储器,US20230051757A1
Patent:US20230051757A1,包括,核心部件:信号输出电路,US20230051757A1
Patent:US20230051757A1,包括,核心部件:神经刺激器,US20230051757A1
Patent:US20230051757A1,包括,核心部件:信号输入电路,US20230051757A1
Patent:US20230051757A1,包括,核心部件:感测装置,US20230051757A1
Patent:US20230051757A1,包括,核心部件:通信装置,US20230051757A1
技术方法:闭环电刺激,处理,生物信号类型:感测信号,US20230051757A1
Patent:US20230051757A1,属于,技术主题:身体诊断测量 (A61B5),US20230051757A1
Patent:US20230051757A1,公开国家,国家:美国,US20230051757A1
Patent:US20230051757A1,公开年,年份:2022,US20230051757A1
Patent:US2019262612A1,解决,技术问题:恢复失去的神经功能,US2019262612A1
Patent:US2019262612A1,解决,技术问题:恢复失去的神经功能,US2019262612A1
Patent:US2019262612A1,应用于,应用场景:人类患者,US2019262612A1
Patent:US2019262612A1,应用于,应用场景:健全个体,US2019262612A1
Patent:US2019262612A1,采用,技术方法:接收神经信号,US2019262612A1
Patent:US2019262612A1,采用,技术方法:生成刺激模式,US2019262612A1
Patent:US2019262612A1,采用,技术方法:输出刺激模式到神经系统,US2019262612A1
Patent:US2019262612A1,采用,技术方法:确定误差信号,US2019262612A1
Patent:US2019262612A1,采用,技术方法:调整神经模型,US2019262612A1
Patent:US2019262612A1,基于,技术原理:诱导新神经连接,US2019262612A1
Patent:US2019262612A1,基于,技术原理:基于神经模型计算刺激模式,US2019262612A1
Patent:US2019262612A1,基于,技术原理:自适应补偿,US2019262612A1
Patent:US2019262612A1,包括,核心部件:神经模型,US2019262612A1
Patent:US2019262612A1,包括,核心部件:外部传感器,US2019262612A1
Patent:US2019262612A1,包括,核心部件:信息源,US2019262612A1
技术方法:接收神经信号,处理,生物信号类型:神经信号,US2019262612A1
技术方法:生成刺激模式,处理,生物信号类型:神经信号,US2019262612A1
技术方法:输出刺激模式到神经系统,处理,生物信号类型:神经信号,US2019262612A1
Patent:US2019262612A1,属于,技术主题:身体诊断测量 (A61B5),US2019262612A1
Patent:US2019262612A1,公开国家,国家:美国,US2019262612A1
Patent:US2019262612A1,公开年,年份:2017,US2019262612A1
Patent:US11219766B2,解决,技术问题:电极相对于神经通路的运动引起的反馈环路增益的变化,US11219766B2
Patent:US11219766B2,应用于,应用场景:神经刺激,US11219766B2
Patent:US11219766B2,采用,技术方法:施加神经刺激,US11219766B2
Patent:US11219766B2,采用,技术方法:实时采集脑电信号,US11219766B2
Patent:US11219766B2,采用,技术方法:导出反馈变量,US11219766B2
Patent:US11219766B2,采用,技术方法:刺激参数控制,US11219766B2
